ECODISTRIC,PROVINCE,YEAR,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,PERCAC,PERCAM,PERCAF,PERCPC,PERCPM,PERCPF
566,ON,2019,167.25,10618.449,7911.7,46,2892.501,2072.9,1,57,42,1,58,41
567,ON,2019,6981.388,159963.725,19704.888,1583.889,35706.729,4562.387,4,86,11,4,85,11
568,ON,2019,73727.737,8643.564,277.7,13682.181,1511.218,50.6,89,10,0,90,10,0
569,ON,2019,3433.184,25999.428,91027.387,690.939,6696.806,27023.256,3,22,76,2,19,79
570,ON,2019,10698.44,216456.836,53584.125,1052.397,24243.556,5394.047,4,77,19,3,79,18
571,ON,2019,9369.112,1927.667,2570.222,1531.778,278.667,371.555,68,14,19,70,13,17
572,ON,2019,3329.05,15286.535,3309.276,371.591,1530.211,599.2,15,70,15,15,61,24
581,BC,2019,78.4,2857.08,0,167.2,4873,0,3,97,0,3,97,0
583,AB,2019,0,61.578,98.421,0,93.736,107.263,0,38,62,0,47,53
583,BC,2019,0,2693.321,588.018,0,7440.333,2061.666,0,82,18,0,78,22
584,AB,2019,0,0,760,0,0,1815,0,0,100,0,0,100
585,BC,2019,618.778,19617.99,0.812,1927.833,57399.041,1.125,3,97,0,3,97,0
586,AB,2019,8802.719,81915.964,38254.22,3382.235,20999.966,13305.799,7,64,30,9,56,35
587,AB,2019,23007.379,1447.2,0,6844.05,421.95,0,94,6,0,94,6,0
588,AB,2019,4557.152,11952.145,97934.394,2793.155,4627.747,34574.597,4,10,86,7,11,82
589,AB,2019,824.24,2678.78,0,335.059,1088.941,0,24,76,0,24,76,0
590,AB,2019,0,22747.68,49227.7,0,10456.755,31686.244,0,32,68,0,25,75
591,AB,2019,233.8,2407.335,120785.831,235.1,1350.5,76621.498,0,2,98,0,2,98
591,BC,2019,11317.696,60999.036,16235.538,31877.372,130121.635,22425.125,13,69,18,17,71,12
592,AB,2019,866.418,20005.93,119503.115,1197.882,20672.819,52423.297,1,14,85,2,28,71
593,AB,2019,0,7601.735,91385.264,0,2060.471,30857.528,0,8,92,0,6,94
594,AB,2019,0,0,53608.001,0,0,38025.998,0,0,100,0,0,100
595,AB,2019,0,4257.412,94109.589,0,513.882,10956.118,0,4,96,0,4,96
596,AB,2019,10060.208,51485.967,59111.417,1975.942,9739.344,11903.315,8,43,49,8,41,50
597,AB,2019,1456.6,14643.2,28519.999,1372.7,19275,21821.999,3,33,64,3,45,51
598,AB,2019,0,1199.1,74693.904,0,1064,56860.001,0,2,98,0,2,98
599,AB,2019,0,4221,58329,0,4363,33238.001,0,7,93,0,12,88
600,AB,2019,1502.374,213.353,1703.333,2610.443,432.823,2651.333,44,6,50,46,8,47
609,AB,2019,0,0,405,0,0,367,0,0,100,0,0,100
610,AB,2019,818.089,10878.126,30091.412,738.4,14164.227,39315.375,2,26,72,1,26,73
610,BC,2019,0,0,0,0,0.999,0,,,,0,100,0
611,AB,2019,159,960.45,3372.55,157,983.1,3617.9,4,21,75,3,21,76
612,AB,2019,0,5382.69,1127.969,0,10430.836,3077.164,0,83,17,0,77,23
615,AB,2019,3999.169,14280.031,0,5040.039,16456.81,0,22,78,0,23,77,0
616,AB,2019,13045.26,3876.5,0,8939.286,4153.714,0,77,23,0,68,32,0
617,AB,2019,1766.284,4576.714,1312,1965.142,5748.857,1717,23,60,17,21,61,18
618,AB,2019,1090.241,7950.872,618.81,1065.642,6896.066,1106,11,82,6,12,76,12
618,BC,2019,272.313,4738.253,1041.695,1226.372,14400.818,4214.811,4,78,17,6,73,21
619,AB,2019,0,448,0,0,889,0,0,100,0,0,100,0
622,AB,2019,2962.893,10318.067,0,4940.271,16833.732,0,22,78,0,23,77,0
623,AB,2019,4030.489,18904.277,3429.975,8032.811,40056.853,11186.341,15,72,13,14,68,19
625,AB,2019,57,114,0,104.667,209.333,0,33,67,0,33,67,0
626,AB,2019,0,1328.001,0,0,3777,0,0,100,0,0,100,0
629,AB,2019,228.1,2843.76,760.131,614.6,7820.351,1657.5,6,74,20,6,77,16
630,AB,2019,78.625,5353.825,46.889,269.5,18841.39,187.111,1,98,1,1,98,1
631,AB,2019,0,1074.3,106.7,0,4310.2,442.8,0,91,9,0,91,9
647,SK,2019,944.758,230.242,0,1338.053,209.947,0,80,20,0,86,14,0
650,AB,2019,272.44,3246.866,416.444,743.667,8405.703,984.632,7,82,11,7,83,10
652,SK,2019,18.787,147.213,0,56.361,437.64,0,11,89,0,11,89,0
657,SK,2019,218.606,2790.896,0,564.776,5267.224,0,7,93,0,10,90,0
658,SK,2019,1155.74,592.21,0,684.022,345.978,0,66,34,0,66,34,0
660,SK,2019,645.758,10497.994,0,945.798,11369.201,0,6,94,0,8,92,0
661,SK,2019,84.58,6474.421,0,31.538,3004.461,0,1,99,0,1,99,0
662,SK,2019,70.6,282.4,0,20.8,83.2,0,20,80,0,20,80,0
667,MB,2019,0,261,0,0,297,0,0,100,0,0,100,0
669,MB,2019,0,19651.85,0,0,8304.001,0,0,100,0,0,100,0
669,SK,2019,0,0,576,0,0,445,0,0,100,0,0,100
672,SK,2019,7673.309,5894.451,445.79,2787.638,1828.547,122.813,55,42,3,59,39,3
677,MB,2019,0,0,4875,0,0,3044,0,0,100,0,0,100
678,AB,2019,5685.545,128724.493,6377.686,6088.191,113844.902,4928.647,4,91,5,5,91,4
679,AB,2019,0,14252.77,0,0,28104,0,0,100,0,0,100,0
680,AB,2019,4022.74,70483.659,0,6556.69,90559,0,5,95,0,7,93,0
680,SK,2019,548.56,11624.39,0,2609.412,29102.587,0,5,95,0,8,92,0
681,AB,2019,3384.435,89640.102,23113.41,1769.412,38470.937,9696.44,3,77,20,4,77,19
682,SK,2019,2830.503,4022.623,2704.723,5728.989,8681.299,2640.709,30,42,28,34,51,15
683,AB,2019,50935.77,19960.999,0,25050,6492,0,72,28,0,79,21,0
684,AB,2019,633.597,90216.275,36497.147,1304.874,129464.955,44630.573,0,71,29,1,74,25
685,SK,2019,743.485,15207.065,10866.001,845.107,25247.891,12299,3,57,41,2,66,32
686,AB,2019,0,10061.39,0,0,20462,0,0,100,0,0,100,0
686,SK,2019,33.188,902.811,0,128.558,4700.442,0,4,96,0,3,97,0
687,AB,2019,2649.445,9447.656,0,3983.389,13197.912,0,22,78,0,23,77,0
687,SK,2019,6855.427,82538.575,0,7949.776,56833.225,0,8,92,0,12,88,0
688,AB,2019,0,68991.799,0,0,42383.8,0,0,100,0,0,100,0
689,SK,2019,2929.993,41013.503,0,3875.267,21892.737,0,7,93,0,15,85,0
690,SK,2019,2630.607,32694.793,0,2847.135,28604.862,0,7,93,0,9,91,0
691,SK,2019,17373.848,1612.451,0,4629.382,160.617,0,92,8,0,97,3,0
692,AB,2019,49.006,38448.526,12316.294,124.834,65583.723,33170.119,0,76,24,0,66,34
693,SK,2019,12815.771,115558.232,0,6997.351,18348.646,0,10,90,0,28,72,0
694,SK,2019,40491.575,42795.571,21828.856,7605.673,5819.345,2124.984,39,41,21,49,37,14
695,SK,2019,18888.182,12417.818,0,21912.201,7399.8,0,60,40,0,75,25,0
696,SK,2019,58408.903,90947.042,0,29087.583,27917.413,0,39,61,0,51,49,0
697,SK,2019,0,8677.203,46756.797,0,1489.701,8007.297,0,16,84,0,16,84
698,SK,2019,33294.369,23302.129,0,5048.536,4782.462,0,59,41,0,51,49,0
699,SK,2019,0,27886.002,0,0,19041.001,0,0,100,0,0,100,0
700,SK,2019,0,12318.348,34456.704,0,3963.473,6079.525,0,26,74,0,39,61
701,SK,2019,52873.389,14212.011,0,31840.012,3689.985,0,79,21,0,90,10,0
702,SK,2019,8027.923,190727.264,18113.814,3508.611,20892.93,767.456,4,88,8,14,83,3
703,AB,2019,0,80584.27,1117.459,0,85746.25,1507.2,0,99,1,0,98,2
704,SK,2019,1203.022,67997.155,24102.12,566.68,15484.345,4911.976,1,73,26,3,74,23
705,SK,2019,0,63667.389,223386.61,0,13177.09,8588.912,0,22,78,0,61,39
706,SK,2019,3741.173,109261.825,0,363.377,17016.621,0,3,97,0,2,98,0
707,SK,2019,17533.685,168268.091,1989.326,10776.847,35873.243,390.911,9,90,1,23,76,1
708,AB,2019,2403.9,70908.094,0,2672.1,93554.249,0,3,97,0,3,97,0
709,MB,2019,4547.274,149585.635,14186.946,2043.688,60254.314,3239.001,3,89,8,3,92,5
709,SK,2019,27299.508,179445.982,13112.503,9582.589,42502.28,1727.135,12,82,6,18,79,3
710,SK,2019,1007.868,10387.433,0,1212.862,17485.138,0,9,91,0,6,94,0
711,SK,2019,238.997,14482.955,0,120.147,19433.853,0,2,98,0,1,99,0
714,MB,2019,0,2257,0,0,676,0,0,100,0,0,100,0
714,SK,2019,0,59007.468,6537.981,0,28871.79,1426.209,0,90,10,0,95,5
715,MB,2019,764.574,17415.624,12244.904,1053.116,8591.307,7485.579,3,57,40,6,50,44
715,SK,2019,0,9424.758,2806.242,0,3621.353,786.647,0,77,23,0,82,18
716,MB,2019,4384.649,41026.55,20644.55,3339.999,20340.5,11774.5,7,62,31,9,57,33
717,MB,2019,46120.803,45900.199,13476.497,20277.954,18733.31,3242.737,44,44,13,48,44,8
718,MB,2019,0,2046.7,0,0,7811,0,0,100,0,0,100,0
720,MB,2019,0,0,1698.6,0,0,4491,0,0,100,0,0,100
723,MB,2019,41,24867.25,2897.7,316,85557.002,3301,0,89,10,0,96,4
724,MB,2019,3648.429,28694.366,139287.851,4983.737,16025.609,51987.654,2,17,81,7,22,71
726,MB,2019,46251.842,0,1529.106,57140.742,0,757.26,97,0,3,99,0,1
727,AB,2019,26415.11,189936.65,133815.607,16034.059,78206.87,45257.171,8,54,38,11,56,32
728,AB,2019,3958.333,193911.167,3576,1789.167,44738.181,678.45,2,96,2,4,95,1
729,AB,2019,33375.666,99077.492,0,20181.156,46466.102,0,25,75,0,30,70,0
729,SK,2019,18170.756,340398.247,0,10936.029,124548.973,0,5,95,0,8,92,0
730,AB,2019,45571.955,406528.323,11047.777,21974.111,163834.204,5660.278,10,88,2,11,86,3
731,AB,2019,20334.947,442107.263,0,12927.653,141260.566,0,4,96,0,8,92,0
732,AB,2019,0,14913,0,0,14283.9,0,0,100,0,0,100,0
733,SK,2019,25346.653,137913.182,8774.164,9292.145,51778.151,1745.704,15,80,5,15,82,3
734,SK,2019,22217.492,11363.505,0,16999.955,2641.045,0,66,34,0,87,13,0
735,SK,2019,3636.764,155608.234,0,3570.88,30862.122,0,2,98,0,10,90,0
736,SK,2019,34559.027,208941.594,7548.376,10324.207,38941.744,856.057,14,83,3,21,78,2
737,AB,2019,21162.3,114099.05,15458.95,10466.3,61592,7447.45,14,76,10,13,77,9
738,AB,2019,7670.06,127289.11,0,5190.1,24604.35,0,6,94,0,17,83,0
739,AB,2019,75809.392,9775.8,0,93102.51,6887.7,0,89,11,0,93,7,0
739,SK,2019,22686.48,3275.52,0,23663.878,1079.123,0,87,13,0,96,4,0
740,AB,2019,15820.7,148115.8,0,9538.5,67255.799,0,10,90,0,12,88,0
741,SK,2019,4220.06,149881.031,1328.902,324.928,15753.372,144.7,3,96,1,2,97,1
742,SK,2019,24738.262,11704.737,0,10366.707,331.295,0,68,32,0,97,3,0
743,AB,2019,1733.4,74311.77,0,796.5,36398.518,0,2,98,0,2,98,0
743,SK,2019,2768.146,5322.817,2013.036,1574.867,3045.981,1132.149,27,53,20,27,53,20
744,AB,2019,0,183892.23,14432.32,0,67627.84,2527.36,0,93,7,0,96,4
745,SK,2019,25414.546,716666.666,3323.793,7256.206,92121.076,464.719,3,96,0,7,92,0
746,AB,2019,0,144127.35,0,0,72484.05,0,0,100,0,0,100,0
747,SK,2019,22050.521,40725.479,0,17246.145,8759.856,0,35,65,0,66,34,0
748,SK,2019,5880.18,598896.111,794.717,1566.785,154752.587,121.627,1,99,0,1,99,0
749,SK,2019,13057.543,356199.45,0,7006.758,71855.244,0,4,96,0,9,91,0
750,AB,2019,0,51084.06,12585.74,0,87432.75,20675.05,0,80,20,0,81,19
751,MB,2019,7842.87,35230.486,0,10636.813,16679.188,0,18,82,0,39,61,0
751,SK,2019,10848.565,13241.282,0,7356.726,5709.274,0,45,55,0,56,44,0
752,MB,2019,0,99211.224,1389.776,0,47599.26,613.74,0,99,1,0,99,1
752,SK,2019,11779.04,379214.968,0,5929.414,130764.597,0,3,97,0,4,96,0
753,MB,2019,3066.44,444240.881,6637.681,1578.918,125841.759,2632.32,1,98,1,1,97,2
754,SK,2019,2790.239,152495.535,55292.226,1727.568,30873.452,9527.98,1,72,26,4,73,23
755,SK,2019,2257.073,171237.93,0,534.208,40741.792,0,1,99,0,1,99,0
756,SK,2019,5942.51,312105.491,0,1125.5,98136.5,0,2,98,0,1,99,0
757,MB,2019,62148.378,25931.62,1572.65,31385.716,6220.287,0,69,29,2,83,17,0
758,MB,2019,43159.485,124039.417,9571.501,18842.098,28173.233,6839.949,24,70,5,35,52,13
759,MB,2019,5038.618,35728.382,0,1706.36,12099.64,0,12,88,0,12,88,0
760,MB,2019,0,82492.999,0,1201.848,22524.153,0,0,100,0,5,95,0
760,SK,2019,4588.589,324194.412,0,2355.028,115294.97,0,1,99,0,2,98,0
761,SK,2019,0,11494.003,1701,0,9811.998,1043,0,87,13,0,90,10
762,SK,2019,17796.103,65803.898,0,16533.065,27456.94,0,21,79,0,38,62,0
763,MB,2019,89337.972,56640.85,6612.174,51310.816,23348.917,4418.267,59,37,4,65,30,6
763,SK,2019,27510.434,15418.565,0,22133.696,1893.305,0,64,36,0,92,8,0
764,MB,2019,0,74173.002,0,1142.498,20915.503,0,0,100,0,5,95,0
765,MB,2019,3480.23,338801.769,0,4502.969,71122.026,0,1,99,0,6,94,0
766,MB,2019,957.858,189929.141,0,622.478,34688.521,0,1,99,0,2,98,0
767,SK,2019,3766.228,435854.643,46196.124,660.106,44900.212,4923.681,1,90,10,1,89,10
768,SK,2019,0,41997,0,0,8412,0,0,100,0,0,100,0
769,AB,2019,0,94130.5,0,0,70303.85,0,0,100,0,0,100,0
770,SK,2019,61814.226,228622.259,8677.521,28950.317,36741.475,1419.21,21,76,3,43,55,2
771,AB,2019,12181.95,73938.127,212.4,10195.344,51075.473,119.8,14,86,0,17,83,0
771,SK,2019,0,43440.538,1366.463,336.787,15362.445,649.765,0,97,3,2,94,4
772,SK,2019,13416.135,28475.863,0,9878.623,3091.378,0,32,68,0,76,24,0
773,SK,2019,11149.332,252469.163,28875.513,3287.03,43927.494,6309.48,4,86,10,6,82,12
774,SK,2019,0,64893.001,0,0,8119.004,0,0,100,0,0,100,0
775,SK,2019,3241.993,70813.007,0,347.426,10961.574,0,4,96,0,3,97,0
776,SK,2019,35391.26,9509.74,0,26179.797,2189.201,0,79,21,0,92,8,0
777,AB,2019,9446.65,2034.15,0,13680.25,3247.35,0,82,18,0,81,19,0
778,SK,2019,19134.082,8060.92,0,5442.254,2292.746,0,70,30,0,70,30,0
779,AB,2019,0,28961.1,0,0,18179.1,0,0,100,0,0,100,0
780,SK,2019,7983.373,52282.451,262466.181,1611.222,4004.035,20630.743,2,16,81,6,15,79
781,AB,2019,13185.2,55889.401,148711.8,4112.08,13397.76,17864.301,6,26,68,12,38,51
782,SK,2019,14543.5,532342.506,0,8434.421,85778.582,0,3,97,0,9,91,0
783,SK,2019,0,267704.998,0,0,46850.996,0,0,100,0,0,100,0
784,SK,2019,11334.527,72577.985,2171.49,4741.588,16945.127,304.285,13,84,3,22,77,1
785,SK,2019,0,76407.33,5980.67,0,15634.3,745.701,0,93,7,0,95,5
786,AB,2019,0,98310.6,14.4,0,32341.6,21.1,0,100,0,0,100,0
787,AB,2019,0,46789.9,0,0,11774.2,0,0,100,0,0,100,0
788,AB,2019,0,51390.2,15538.8,0,11337.8,2989.2,0,77,23,0,79,21
789,SK,2019,13143.646,126317.131,2616.224,11300.242,21570.414,170.348,9,89,2,34,65,1
790,AB,2019,14448.7,42206.6,0,4001.9,8691.301,0,26,74,0,32,68,0
791,AB,2019,0,192667,0,0,30025,0,0,100,0,0,100,0
792,SK,2019,26225.651,58578.946,598980.406,21876.216,6519.741,60075.044,4,9,88,25,7,68
793,AB,2019,45442.621,357824.735,23010.341,18191.688,105711.166,5514.506,11,84,5,14,82,4
794,SK,2019,0,439286.999,0,0,89497,0,0,100,0,0,100,0
795,SK,2019,0,235820.002,0,496.68,55884.316,0,0,100,0,1,99,0
796,SK,2019,12679.441,44443.56,0,8446.929,21427.053,0,22,78,0,28,72,0
797,AB,2019,1452.5,15925.5,36.5,1332.8,8262.411,67,8,91,0,14,86,1
798,AB,2019,30288.8,295093.7,27796,13967.4,114209.29,10939.01,9,84,8,10,82,8
799,AB,2019,0,37574,0,0,70497,0,0,100,0,0,100,0
800,AB,2019,0,74773,75013.55,0,44311.02,35539.64,0,50,50,0,55,45
801,AB,2019,0,31231.45,2477.55,0,38739.65,3400.35,0,93,7,0,92,8
802,AB,2019,0,58684.5,0,447.39,42262.3,0,0,100,0,1,99,0
803,SK,2019,5761.823,105268.906,54719.275,2651.579,10227.472,4431.95,3,64,33,15,59,26
804,AB,2019,10640.13,37243.62,0,12810.85,19192.9,0,22,78,0,40,60,0
805,AB,2019,4088.834,6722.719,3810.448,1840.343,1751.119,992.538,28,46,26,40,38,22
805,SK,2019,4082.291,42978.156,24764.561,1445.953,5851.343,2681.705,6,60,34,14,59,27
806,AB,2019,1231.5,55021.31,280.7,2417,76911.79,614.25,2,97,0,3,96,1
807,SK,2019,0,65457.671,8942.327,0,6894.201,565.802,0,88,12,0,92,8
808,SK,2019,2825.209,107761.891,426227.903,756.922,11727.876,32134.202,1,20,79,2,26,72
809,AB,2019,3555.75,96031.4,0,3388.005,41806.995,0,4,96,0,7,93,0
809,SK,2019,3801.384,106684.296,27379.319,819.003,9272.961,905.038,3,77,20,7,84,8
810,SK,2019,0,93134.999,0,0,17258.002,0,0,100,0,0,100,0
811,AB,2019,4416.6,4500.968,31061.332,852,933.179,6738.821,11,11,78,10,11,79
811,SK,2019,0,333,888,0,67.364,179.636,0,27,73,0,27,73
812,AB,2019,27945.801,23317.53,22542.8,27301.149,15038,13561.4,38,32,31,49,27,24
813,SK,2019,2718.912,77773.98,37124.105,1358.234,19936.89,7143.874,2,66,32,5,70,25
814,AB,2019,891,8765.35,0,1259.55,10077.42,0,9,91,0,11,89,0
815,AB,2019,19496,15696.493,0,11705.399,8520.214,0,55,45,0,58,42,0
815,SK,2019,21639.422,7633.58,0,2698.613,1837.386,0,74,26,0,59,41,0
816,SK,2019,35594.731,307158.748,24844.521,33566.788,85847.444,4195.769,10,84,7,27,69,3
817,SK,2019,0,87366.224,3485.779,0,7440.367,265.632,0,96,4,0,97,3
818,AB,2019,0,29894.05,0,0,18976.8,0,0,100,0,0,100,0
819,SK,2019,19706.48,5679.521,0,5996.348,1646.652,0,78,22,0,78,22,0
820,SK,2019,739.92,170424.905,749.169,0,32182.999,0,0,99,0,0,100,0
821,AB,2019,1373.259,80687.695,504.357,1231.368,27322.147,624.674,2,98,1,4,94,2
821,SK,2019,614.659,154844.34,0,1022.411,41626.59,0,0,100,0,2,98,0
822,SK,2019,4419.03,123632.096,1482.865,2724.999,51104.367,646.629,3,95,1,5,94,1
823,AB,2019,25497.478,125668.023,0,5559.856,24681.144,0,17,83,0,18,82,0
824,SK,2019,18649.536,62444.157,1387.309,10848.05,23234.948,0,23,76,2,32,68,0
825,SK,2019,0,424358.001,0,1153.542,100068.456,0,0,100,0,1,99,0
826,SK,2019,11772.857,573249.327,88600.816,12096.417,141692.592,10646.436,2,85,13,7,86,6
827,SK,2019,18365.107,7820.56,1261.334,29272.05,11436.512,1624.439,67,28,5,69,27,4
828,AB,2019,18929.107,571363.541,0,3007.678,80212.123,0,3,97,0,4,96,0
829,AB,2019,22941.1,11129.3,0,4304.75,2319.25,0,67,33,0,65,35,0
830,SK,2019,11426.569,235273.572,34189.862,8653.568,76661.531,8200.903,4,84,12,9,82,9
831,SK,2019,5674.06,125991.151,1345.788,1225.618,28310.384,0,4,95,1,4,96,0
832,SK,2019,10729.633,226830.24,805.134,9073.677,130413.791,745.53,5,95,0,6,93,1
833,AB,2019,40,18129.4,12,120.5,5782.4,36.15,0,100,0,2,97,1
833,SK,2019,0,28369.58,22559.422,0,25248.998,12095.001,0,56,44,0,68,32
834,SK,2019,0,57867.391,140088.612,0,10743.114,34080.887,0,29,71,0,24,76
835,SK,2019,0,5322.773,13011.224,0,2277.871,5568.129,0,29,71,0,29,71
836,AB,2019,0,8233,0,0,2514,0,0,100,0,0,100,0
837,AB,2019,0,20476,0,0,9791,0,0,100,0,0,100,0
837,SK,2019,0,9616.639,2033.363,0,12946.53,2419.469,0,83,17,0,84,16
838,AB,2019,389.9,1878.101,0,1246.6,3820.4,0,17,83,0,25,75,0
838,SK,2019,0,39036.58,1341.422,0,32668.518,2636.702,0,97,3,0,93,7
839,MB,2019,8235.316,74957.383,9179.301,2053.77,21782.871,2693.357,9,81,10,8,82,10
840,MB,2019,45414.894,12161.56,14476.545,19336.592,8477.369,4259.038,63,17,20,60,26,13
841,MB,2019,19398.954,16081.547,0,1562.8,44933.201,0,55,45,0,3,97,0
843,MB,2019,13770.477,7742.522,0,12524.137,6495.862,0,64,36,0,66,34,0
844,MB,2019,9948.131,36784.651,5712.217,6485.634,23459.088,3486.277,19,70,11,19,70,10
846,MB,2019,0,12807.999,0,0,33913.001,0,0,100,0,0,100,0
847,MB,2019,0,31265.549,20688.15,0,7561.801,2941.2,0,60,40,0,72,28
848,MB,2019,1063.895,9997.855,0,285.895,3067.104,0,10,90,0,9,91,0
849,MB,2019,11978.834,41068.556,620508.612,3048.822,12012.717,66639.461,2,6,92,4,15,82
850,MB,2019,135671.609,32128.389,0,46743.462,5250.54,0,81,19,0,90,10,0
851,MB,2019,0,42878.747,34324.251,0,5857.031,4292.969,0,56,44,0,58,42
852,MB,2019,40532.114,91625.517,109646.371,6083.787,9964.823,10289.392,17,38,45,23,38,39
853,MB,2019,0,16939.102,31200.896,0,1218.532,2244.468,0,35,65,0,35,65
854,MB,2019,5553.875,70728.122,0,1631,17280.998,0,7,93,0,9,91,0
855,MB,2019,0,10847,0,0,3554,0,0,100,0,0,100,0
940,BC,2019,24,6,0,311,59,0,80,20,0,84,16,0
943,BC,2019,0,3,0,0,2,0,0,100,0,0,100,0
944,BC,2019,78.779,18.821,0.4,806.733,121.467,1.8,80,19,0,87,13,0
948,BC,2019,0,0,0,3,0,0,,,,100,0,0
950,BC,2019,41.907,463.565,0,178.965,1675.038,0,8,92,0,10,90,0
955,BC,2019,21.116,18.686,20.1,226.6,70.6,421.8,35,31,34,32,10,59
956,BC,2019,961.265,869.538,388.707,3693.672,3037.64,1024.689,43,39,18,48,39,13
957,BC,2019,91.824,81.018,0,370.132,220.868,0,53,47,0,63,37,0
958,BC,2019,7.929,3.072,0,22.394,8.606,0,72,28,0,72,28,0
959,BC,2019,4104.772,22925.313,563.167,2899.051,17006.277,391.812,15,83,2,14,84,2
960,BC,2019,16,0,0,30,0,0,100,0,0,100,0,0
962,BC,2019,0,9,0,0,71,0,0,100,0,0,100,0
969,BC,2019,0,21.49,0,0,247,0,0,100,0,0,100,0
971,BC,2019,38.95,2.05,0,457.9,32.099,0,95,5,0,93,7,0
972,BC,2019,2331.115,1114.288,1838.41,19451.948,9977.127,17831.926,44,21,35,41,21,38
974,BC,2019,106.674,25.166,69.16,1971.85,600.75,833.4,53,13,34,58,18,24
976,BC,2019,252.32,460.237,0,3521.239,6407.762,0,35,65,0,35,65,0
977,BC,2019,322.808,650.633,0,5000.024,5777.977,0,33,67,0,46,54,0
978,BC,2019,498.914,829.401,0,4268.368,10493.63,0,38,62,0,29,71,0
979,BC,2019,1852.787,4714.219,0,15601.58,41546.42,0,28,72,0,27,73,0
980,BC,2019,16.5,4.4,1.1,182.25,48.6,12.15,75,20,5,75,20,5
981,BC,2019,2,24,33,9,484,123,3,41,56,1,79,20
982,BC,2019,1094.056,1310.908,1682.237,16217.103,15971.526,22340.374,27,32,41,30,29,41
987,BC,2019,5,5,0,83,98,0,50,50,0,46,54,0
988,BC,2019,392.98,284.02,0,904.415,447.585,0,58,42,0,67,33,0
990,BC,2019,135.109,17.885,0,603.567,80.439,0,88,12,0,88,12,0
991,BC,2019,111.115,3005.628,338.207,243.518,5723.457,1415.026,3,87,10,3,78,19
992,BC,2019,3.2,8.8,0,25.6,70.4,0,27,73,0,27,73,0
995,BC,2019,22.484,97.516,0,119.976,510.024,0,19,81,0,19,81,0
1001,BC,2019,1072.756,823.274,0,2494.298,1868.704,0,57,43,0,57,43,0
1002,BC,2019,188.9,21.1,0,764.9,107.1,0,90,10,0,88,12,0
1003,BC,2019,5,0,0,33,0,0,100,0,0,100,0,0
1004,BC,2019,740.877,1488.146,514.7,2422.524,4982.978,2258.5,27,54,19,25,52,23
1005,BC,2019,2280.075,3603.659,0,9250.237,15290.765,0,39,61,0,38,62,0
1006,BC,2019,3997.019,3092.213,0,14726.536,23297.462,0,56,44,0,39,61,0
1007,BC,2019,2856.753,2709.744,2486.63,3343.722,3110.589,4373.693,35,34,31,31,29,40
1008,BC,2019,1562.145,641.739,370.103,3770.799,1850.617,1271.588,61,25,14,55,27,18
1009,BC,2019,1520.67,369.463,0,2033.379,458.622,0,80,20,0,82,18,0
1010,BC,2019,2305.818,1125.216,0,441.172,305.829,0,67,33,0,59,41,0
1011,BC,2019,563.139,128.836,0,2826.076,577.925,0,81,19,0,83,17,0
1012,BC,2019,296.393,34.606,0,834.553,165.444,0,90,10,0,83,17,0
1013,BC,2019,147.168,79.556,75.277,2142.668,1257.889,1205.445,49,26,25,47,27,26
1015,BC,2019,906.619,718.375,0,3254.731,2908.267,0,56,44,0,53,47,0
1016,AB,2019,658.5,784.5,0,2655,3475,0,46,54,0,43,57,0
1017,BC,2019,116.08,65.92,0,494.441,402.56,0,64,36,0,55,45,0
1018,AB,2019,152.7,7678,129.7,504.2,23794.15,326.15,2,96,2,2,97,1
9593,AB,2019,0,13003,52012,0,3877.4,15509.6,0,20,80,0,20,80
9607,AB,2019,0,0,3551,0,0,1011,0,0,100,0,0,100
9609,AB,2019,581.383,6498.247,3719.35,1350.65,5808.1,2914.25,5,60,34,13,58,29
9687,AB,2019,7315.262,136615.467,0,4906.666,85890.837,0,5,95,0,5,95,0
9787,AB,2019,0,75047.45,0,0,20988.41,0,0,100,0,0,100,0
244,AB,2020,0,0,1369,0,0,1075,0,0,100,0,0,100
244,BC,2020,0,15.999,6,0,329.001,87,0,73,27,0,79,21
252,BC,2020,0,14,0,0,184,0,0,100,0,0,100,0
371,MB,2020,0,0,128,0,0,68,0,0,100,0,0,100
374,ON,2020,14,0,0,185,0,0,100,0,0,100,0,0
375,MB,2020,2547.517,20221.368,48971.186,1390.725,5347.206,9712.07,4,28,68,8,33,59
376,MB,2020,0,39,0,0,13,0,0,100,0,0,100,0
378,ON,2020,93,428,0,355,6483,0,18,82,0,5,95,0
379,MB,2020,1707.834,1201.566,0,1141.921,914.08,0,59,41,0,56,44,0
380,MB,2020,2209.184,202.868,2419.248,3569.822,1509.386,2173.792,46,4,50,49,21,30
381,ON,2020,0,3746,0,0,38489,0,0,100,0,0,100,0
383,ON,2020,447.428,3912.57,0,1318.286,9363.714,0,10,90,0,12,88,0
386,ON,2020,38,0,0,517,0,0,100,0,0,100,0,0
391,ON,2020,7,0,0,145,0,0,100,0,0,100,0,0
400,ON,2020,0,0,682,0,0,2415,0,0,100,0,0,100
401,ON,2020,289.443,701.269,4232.288,827.873,3316.73,12351.398,6,13,81,5,20,75
401,QC,2020,1162.999,47,13710.23,6126.001,231,70975.13,8,0,92,8,0,92
402,ON,2020,0,137,0,0,616,0,0,100,0,0,100,0
407,ON,2020,588.748,0,411.253,1333.001,0,488.999,59,0,41,73,0,27
