ECODISTRIC,PROVINCE,Inv_Year_ID,ANCOARSE,ANMED,ANFINE,PERCOARSE,PERMED,PERFINE,Frac_Coarse,Frac_Medium,Frac_Fine
554,ON,2012,17529.174,3943.006,0,39952.692,5047.307,0,0.86475074,0.13524926,0
555,ON,2012,10736.692,7253.633,17984.607,15177.706,22743.151,30874.937,0.247343881,0.28630883,0.466347289
556,ON,2012,25069.082,105622.596,2108.801,39157.981,88857.642,1902.375,0.244471054,0.740260983,0.015267963
557,ON,2012,10455.007,275190.834,0,3721.657,84356.345,0,0.037933528,0.962066472,0
558,ON,2012,17300.531,217098.844,1051.826,13955.586,86698.625,128.794,0.092959361,0.903529336,0.003511302
559,ON,2012,0,310.4,0,0,0,0,0,1,0
560,ON,2012,24889.163,60260.901,0,12525.105,24119.895,0,0.307190347,0.692809653,0
561,ON,2012,629.025,19205.134,2259.111,252.5,8865.166,1051.333,0.027323714,0.870065896,0.10261039
562,ON,2012,0,22485.112,11346.888,0,12189.221,6003.778,0,0.666493679,0.333506321
563,ON,2012,0,142,0,0,71,0,0,1,0
564,ON,2012,12173.494,64775.424,22884.599,11876.469,22372.476,11579.345,0.165108229,0.598289296,0.236602475
565,ON,2012,89763.693,205557.307,84515.999,14719.383,41559.139,13842.479,0.232206286,0.549198916,0.218594798
566,ON,2012,191,11100.65,7986.75,72.5,3612.95,2912.55,0.010183024,0.56861078,0.421206196
567,ON,2012,7002.5,159444.842,19739.659,1808.611,39504.149,4983.238,0.037900023,0.85575716,0.106342817
568,ON,2012,75991.5,8785.496,293,14509.937,1713.264,51.8,0.8930035,0.10359426,0.00340224
569,ON,2012,3525.283,25584.909,86674.81,938.977,9203.16,37125.862,0.027379196,0.213354362,0.759266442
570,ON,2012,10688.615,214521.212,52740.252,1084.497,28583.745,6517.077,0.037477827,0.773885906,0.188636268
571,ON,2012,9563.668,1942.001,2589.334,1829.444,300.666,400.889,0.685258669,0.134889133,0.179852198
572,ON,2012,3256.273,15291.51,3255.074,512.041,2063.585,869.376,0.149252814,0.68738878,0.163358406
534,PE,2012,18037.5,5423.501,0,12014.891,3109.11,0,0.778861979,0.221138021,0
535,PE,2012,17830,0,0,12026,0,0,1,0,0
536,PE,2012,43246.623,2473.375,0,33545.583,1952.417,0,0.945507251,0.054492749,0
537,PE,2012,20022.444,427.556,0,23038.221,622.778,0,0.976188841,0.023811159,0
538,PE,2012,6514,0,0,3523,0,0,1,0,0
401,QC,2012,968.001,38,11780.23,6838,264,79579.13,0.078478015,0.003036172,0.918485814
408,QC,2012,2450.944,716.117,14397.079,3054.867,2726.111,20129.722,0.126643617,0.079177474,0.794178909
415,QC,2012,920.22,0,0,1546,0,0,1,0,0
418,QC,2012,11234.078,1100.7,835,16909.001,2175,2036,0.820742502,0.095529925,0.083727574
419,QC,2012,173,0,0,619,0,0,1,0,0
421,QC,2012,1235.66,0,0,3425,0,0,1,0,0
422,QC,2012,75,0,0,340,0,0,1,0,0
423,QC,2012,1071.66,855,0,5666,3878,0,0.587382069,0.412617931,0
424,QC,2012,2113.999,1428.001,1340,3819.001,3812.101,730.9,0.447976375,0.395658503,0.156365123
425,QC,2012,9329.282,3623.9,7739.979,37573.299,23076.73,23792.769,0.446113598,0.253962871,0.29992353
426,QC,2012,3598,659,0,6113,441,0,0.898251781,0.101748219,0
431,QC,2012,7,0,0,48,0,0,1,0,0
438,QC,2012,485.42,0,0,483,0,0,1,0,0
439,QC,2012,240,0,0,446,0,0,1,0,0
440,QC,2012,368,0,0,761,0,0,1,0,0
441,QC,2012,27399.95,32280.207,4627.305,28344.92,42113.036,4735.543,0.39960205,0.533281222,0.067116728
478,QC,2012,844,1211,0,3455,3876.8,0,0.457983551,0.542016449,0
479,QC,2012,5673.91,29264.533,5127.12,12798.476,80615.225,10095.3,0.128660575,0.765314934,0.106024491
481,QC,2012,0,5573,0,0,10554,0,0,1,0
482,QC,2012,17775.46,16494.339,0,74975,66980.702,0,0.526316903,0.473683097,0
483,QC,2012,13197.223,27821.274,776.5,42836.5,68858.001,1496.501,0.361540548,0.623793605,0.014665847
484,QC,2012,293,3433.97,0,1668,8232,0,0.143905799,0.856094201,0
487,QC,2012,17.187,1419.812,0,86.373,3859.624,0,0.019238357,0.980761643,0
539,QC,2012,30,309.21,53.98,305.876,1017.125,259,0.170047352,0.671497086,0.158455562
540,QC,2012,205769.259,106644.061,78686.099,177932.066,62506.256,61526.291,0.553630411,0.244061601,0.202307988
541,QC,2012,142155.496,41769.921,268900.007,52685.527,13415.379,80124.094,0.325249787,0.092121294,0.582628919
543,QC,2012,0,307,1459,0,714,2447.4,0,0.20720867,0.79279133
546,QC,2012,0,383,0,0,271,0,0,1,0
548,QC,2012,369.96,0,0,376,0,0,1,0,0
647,SK,2012,1239.642,197.358,0,1271.929,176.071,0,0.870561872,0.129438128,0
652,SK,2012,25.14,193.859,0,64.381,497.619,0,0.114623706,0.885376294,0
657,SK,2012,168.885,2803.614,0,628.284,5509.717,0,0.087500027,0.912499973,0
658,SK,2012,1150.912,585.038,0,676.754,343.246,0,0.663170957,0.336829043,0
660,SK,2012,693.901,8477.847,0,1092.224,14385.777,0,0.07246017,0.92753983,0
661,SK,2012,72.538,5991.461,0,46.734,3702.265,0,0.012154491,0.987845509,0
662,SK,2012,51.6,206.4,0,33,132,0,0.2,0.8,0
669,SK,2012,0,0,954,0,0,271,0,0,1
672,SK,2012,5554.792,4646.099,339.661,4206.049,2551.215,182.739,0.558382786,0.411732579,0.029884635
680,SK,2012,682.904,13814.044,0,3295.527,32585.476,0,0.078971672,0.921028328,0
682,SK,2012,2765.925,3890.458,1998.469,6066.386,8988.341,3350.271,0.326399112,0.475937561,0.197663328
685,SK,2012,1037.103,11003.447,9338.999,908.57,29154.431,14337,0.029578691,0.610491832,0.359929477
686,SK,2012,39.419,1312.581,0,140.341,5217.657,0,0.026789874,0.973210126,0
687,SK,2012,6623.207,73464.791,0,9910.469,75512.534,0,0.099894725,0.900105275,0
689,SK,2012,2597.744,36899.752,0,4483.714,27553.286,0,0.09899361,0.90100639,0
690,SK,2012,2244.722,26229.68,0,3392.999,34496.999,0,0.084950983,0.915049017,0
691,SK,2012,17358.63,1540.67,0,5562.078,258.922,0,0.927201854,0.072798146,0
693,SK,2012,9687.414,106702.588,0,9977.936,26523.064,0,0.128623331,0.871376669,0
694,SK,2012,38814.752,39927.28,20959.966,9704.14,7709.721,2907.139,0.404246626,0.396898943,0.198854431
695,SK,2012,21890.181,12721.818,0,23151.129,13404.872,0,0.632887112,0.367112888,0
696,SK,2012,53021.91,81549.032,0,37077.576,36943.419,0,0.431941365,0.568058635,0
697,SK,2012,0,8413.502,45350.498,0,1793.583,9628.415,0,0.156584011,0.843415989
698,SK,2012,31428.092,21724.408,0,6961.119,6428.884,0,0.576912639,0.423087361,0
699,SK,2012,0,24539.999,0,0,25491,0,0,1,0
700,SK,2012,0,10175.18,31530.867,0,5824.657,8805.342,0,0.284007099,0.715992901
701,SK,2012,52316.941,13592.462,0,37252.922,4377.081,0,0.832902713,0.167097287,0
702,SK,2012,7372.249,183187.002,17448.743,4256.169,27134.68,1360.153,0.048298997,0.873577667,0.078123336
704,SK,2012,1100.373,58978.453,20458.472,670.295,22241.764,7586.944,0.015946749,0.731474448,0.252578803
705,SK,2012,0,58485.385,215224.612,0,12941.399,16261.605,0,0.235799664,0.764200336
706,SK,2012,3537.556,100735.444,0,525.226,25205.772,0,0.031251208,0.968748792,0
707,SK,2012,13434.745,144890.691,1750.662,14245.223,49340.767,600.012,0.123426865,0.866091319,0.010481816
709,SK,2012,25484.402,160107.808,11946.8,11753.672,60060.94,2628.398,0.136913734,0.809497437,0.053588829
710,SK,2012,992.045,10530.255,0,1484.161,20997.839,0,0.072820379,0.927179621,0
711,SK,2012,247.522,15529.429,0,147.644,22018.356,0,0.010414741,0.989585259,0
714,SK,2012,0,49295.094,5361.358,0,38768.355,2295.649,0,0.920006576,0.079993424
715,SK,2012,0,8834.636,2549.367,0,4155.209,975.79,0,0.786548194,0.213451806
717,SK,2012,0,0,0,0,0,0,0,0,0
729,SK,2012,18326.485,327305.508,0,12337.582,154625.413,0,0.059821238,0.940178762,0
733,SK,2012,25648.543,126694.422,8680.032,9646.86,68578.613,1942.525,0.14633798,0.809619924,0.044042096
734,SK,2012,23782.984,11033.016,0,19619.137,3431.861,0,0.750032359,0.249967641,0
735,SK,2012,3499.21,140559.787,0,3634.539,42156.463,0,0.037575713,0.962424287,0
736,SK,2012,35916.339,198623.9,7126.751,11827.289,50670.896,1202.814,0.156347848,0.816375013,0.027277139
739,SK,2012,28867.885,3680.112,0,27763.258,1546.744,0,0.915502343,0.084497657,0
741,SK,2012,4038.805,143485.146,1223.05,434.18,19791.034,225.786,0.026436394,0.965000644,0.008562962
742,SK,2012,24372.158,11319.845,0,12269.57,792.431,0,0.751563461,0.248436539,0
743,SK,2012,3890.269,5242.509,1926.222,1400.174,3608.827,1376,0.303281512,0.507414325,0.189304163
745,SK,2012,24715.381,665807.099,2922.518,8121.504,131845.552,750.946,0.03936507,0.956231157,0.004403772
747,SK,2012,20277.723,39691.276,0,20169.004,10450.995,0,0.446486084,0.553513916,0
748,SK,2012,5199.002,558645.902,736.102,2014.084,187990.034,149.88,0.009557111,0.989268991,0.001173898
749,SK,2012,12249.516,329791.478,0,7608.427,95687.57,0,0.044590823,0.955409177,0
751,SK,2012,12118.574,12878.278,0,7347.159,6816.843,0,0.497071208,0.502928792,0
752,SK,2012,11040.428,341359.569,0,6855.507,165831.487,0,0.034081848,0.965918152,0
754,SK,2012,2598.847,144043.948,52726.198,1783.071,38998.379,11733.551,0.017396572,0.726692967,0.255910461
755,SK,2012,2176.541,156731.461,0,645.498,56024.5,0,0.01309057,0.98690943,0
756,SK,2012,6372.104,273602.898,0,999.247,129158.755,0,0.017973074,0.982026926,0
760,SK,2012,3902.796,283064.207,0,3056.944,151433.055,0,0.015765386,0.984234614,0
761,SK,2012,0,12264.999,1254,0,10891.999,1126,0,0.906801888,0.093198112
762,SK,2012,21221.655,55839.346,0,14596.457,38504.543,0,0.275181018,0.724818982,0
763,SK,2012,27406.436,15418.565,0,24239.376,3074.625,0,0.736335142,0.263664858,0
767,SK,2012,3549.96,411212.438,43756.598,744.812,56042.777,6190.407,0.008235468,0.895988322,0.095776209
768,SK,2012,0,38388.004,0,0,12003.001,0,0,1,0
770,SK,2012,64327.384,213811.957,7949.662,24690.866,45860.867,1899.267,0.248279827,0.724250633,0.02746954
771,SK,2012,0,44706.457,1484.544,334.461,13763.958,527.582,0.005499465,0.961415609,0.033084926
772,SK,2012,11968.861,27138.137,0,10959.81,4628.19,0,0.419209651,0.580790349,0
773,SK,2012,10631.585,239583.533,27326.886,3561.261,51238.445,7175.299,0.041803049,0.856575577,0.101621374
774,SK,2012,0,62681.001,0,0,9092.002,0,0,1,0
775,SK,2012,3292.906,67899.092,0,261.171,11601.83,0,0.042791849,0.957208151,0
776,SK,2012,41607.201,9418.797,0,22311.99,2310.011,0,0.844955476,0.155044524,0
778,SK,2012,19136.19,8061.809,0,4961.705,2090.296,0,0.703588175,0.296411825,0
780,SK,2012,8054.019,51274.25,257576.733,1153.371,3720.502,17725.128,0.027120122,0.161985578,0.8108943
782,SK,2012,13977.19,500174.812,0,8198.622,104436.386,0,0.03538014,0.96461986,0
783,SK,2012,0,251044.999,0,0,56876.999,0,0,1,0
784,SK,2012,12035.879,71405.278,2084.84,3700.591,15774.108,317.303,0.149418619,0.827772905,0.022808476
785,SK,2012,0,73612.003,5799.998,0,16181.534,839.465,0,0.931149472,0.068850528
789,SK,2012,13920.161,122016.833,2604.011,9669.817,23096.619,182.561,0.137558911,0.846191908,0.016249181
792,SK,2012,28542.952,59464.045,577907.007,18851.045,5301.406,61800.546,0.063035081,0.086139505,0.850825415
794,SK,2012,0,400417.002,0,0,118777,0,0,1,0
795,SK,2012,0,219117,0,254.28,67120.721,0,0.000887564,0.999112436,0
796,SK,2012,11503.446,50757.553,0,9117.306,14826.696,0,0.239205983,0.760794017,0
803,SK,2012,6902.2,100290.899,52390.898,1395.403,12450.696,5413.894,0.046395761,0.630390739,0.3232135
805,SK,2012,4454.425,41218.836,23657.739,953.656,6454.13,3177.214,0.067672068,0.59653844,0.335789491
807,SK,2012,0,63382.196,8553.802,0,7067.699,730.301,0,0.883561552,0.116438448
808,SK,2012,3252.567,105605.782,404748.656,259.774,10902.58,41641.645,0.006201047,0.205695795,0.788103158
809,SK,2012,3881.403,100408.012,26489.581,620.734,12571.516,1501.749,0.030948266,0.776635746,0.192415988
810,SK,2012,0,88788.999,0,0,19089.002,0,0,1,0
811,SK,2012,0,338.455,902.545,0,57,152,0,0.272727586,0.727272414
813,SK,2012,2464.833,79335.033,35891.136,1450.457,16559.671,7682.876,0.027306323,0.668796379,0.303897298
815,SK,2012,20552.619,7673.383,0,3090.551,1539.45,0,0.719599703,0.280400297,0
816,SK,2012,38026.676,288230.732,23202.596,30115.359,99327.867,5605.77,0.140641423,0.79989969,0.059458887
817,SK,2012,0,81942.029,3253.969,0,11180.599,428.4,0,0.961960962,0.038039038
819,SK,2012,21622.969,6164.032,0,3808.05,1086.95,0,0.778135311,0.221864689,0
820,SK,2012,739.92,161555.908,749.169,0,38570,0,0.003669965,0.992614195,0.00371584
821,SK,2012,367.551,140894.448,0,1238.889,52573.115,0,0.008235029,0.991764971,0
822,SK,2012,5404.033,120806.961,1218.005,1712.001,51599.247,885.75,0.0391796,0.949237504,0.011582896
824,SK,2012,20672.721,56171.969,1387.309,8648.691,29318.306,0,0.252337912,0.735723009,0.011939079
825,SK,2012,0,403040.004,0,1090.816,116269.184,0,0.002096111,0.997903889,0
826,SK,2012,13119.45,551264.138,84742.41,10442.944,152930.946,13077.555,0.028540501,0.852972777,0.118486722
827,SK,2012,23461.264,9631.966,1477.772,23998.002,9537.999,1468.001,0.682130985,0.275529485,0.04233953
830,SK,2012,12655.246,221415.303,33010.452,7071.754,85237.809,8659.438,0.053598696,0.833183291,0.113218013
831,SK,2012,5247.207,116978.006,1345.788,1512.137,34130.861,0,0.042454458,0.949092843,0.008452699
832,SK,2012,11718.218,229615.888,716.893,7908.157,125256.41,831.434,0.052191282,0.943691342,0.004117376
833,SK,2012,0,29037.698,18440.307,0,24434.549,16075.451,0,0.607722007,0.392277993
834,SK,2012,0,54195.962,130236.039,0,13510.879,41531.122,0,0.282731488,0.717268512
835,SK,2012,0,5422.646,13255.356,0,2115.581,5171.42,0,0.290322593,0.709677407
837,SK,2012,0,8302.333,1530.668,0,14375.439,2922.56,0,0.835862003,0.164137997
838,SK,2012,0,45279.329,1902.67,0,25949.744,2041.768,0,0.947528884,0.052471116
244,AB,2013,0,0,591,0,0,801,0,0,1
583,AB,2013,0,21.526,28.474,0,126.578,172.421,0,0.424367978,0.575632022
584,AB,2013,0,0,815,0,0,1854,0,0,1
586,AB,2013,6719.188,70731.221,29153.491,4961.353,22298.275,13751.373,0.079128468,0.630217514,0.290654017
587,AB,2013,21401.628,1324.65,0,7032.29,483.6,0,0.94020766,0.05979234,0
588,AB,2013,3976.116,10313.851,90531.924,3116.482,5741.261,40941.959,0.045870682,0.103834863,0.850294454
589,AB,2013,604.24,1963.78,0,397.412,1291.588,0,0.235294173,0.764705827,0
590,AB,2013,0,19859.323,37583.059,0,13675.417,43134.583,0,0.293514581,0.706485419
591,AB,2013,280,2428.835,112426.334,279.4,1355.5,85988.501,0.002758946,0.018664242,0.978576812
592,AB,2013,700.536,18492.812,107930.114,1407.882,22183.284,62822.835,0.009873762,0.190486931,0.799639307
593,AB,2013,0,6587.235,83616.764,0,2866.882,38047.117,0,0.072103885,0.927896115
594,AB,2013,0,0,44654,0,0,47274,0,0,1
595,AB,2013,0,4044.236,92151.764,0,656.941,12236.059,0,0.043094877,0.956905123
596,AB,2013,8520.526,45763.039,51081.223,3134.618,14314.573,18016.412,0.082760148,0.426595507,0.490644345
597,AB,2013,1173.8,12814,24012.001,1620,21891.601,25466.999,0.032120618,0.399014015,0.568865367
598,AB,2013,0,1078,66532.998,0,1201.9,67177.102,0,0.016765203,0.983234797
599,AB,2013,0,3617,59747,0,5286,36207,0,0.08490611,0.91509389
600,AB,2013,985.019,139.941,902,3243.514,525.353,3503.333,0.454722039,0.071543451,0.473734509
609,AB,2013,0,0,328,0,0,422,0,0,1
610,AB,2013,710.882,9216.555,23462.193,893.72,16654.126,47001.156,0.016383749,0.264151954,0.719464297
611,AB,2013,135,933.75,3524.25,192,1010.7,3423.3,0.035470225,0.21091767,0.753612105
612,AB,2013,0,4561.883,1041.777,0,12079.327,3448.673,0,0.787501313,0.212498687
615,AB,2013,3097.202,12172.899,0,5938.297,18990.252,0,0.224771205,0.775228795,0
616,AB,2013,13012.688,2790.072,0,8959.642,5328.357,0,0.73020192,0.26979808,0
617,AB,2013,1428,3818,1065,2241.714,6534.786,1973.5,0.215093723,0.606810035,0.178096243
618,AB,2013,879.59,8083.844,523.06,1384.975,7357.26,1244.25,0.116292684,0.792950272,0.090757043
619,AB,2013,0,380,0,0,819,0,0,1,0
622,AB,2013,2722.451,9383.51,0,5348.453,18170.55,0,0.22655192,0.77344808,0
623,AB,2013,3101.747,15962.498,3190.495,9223.909,45417.98,12126.109,0.138455144,0.689492139,0.172052718
625,AB,2013,39.333,78.667,0,88,176,0,0.333332461,0.666667539,0
626,AB,2013,0,1145.001,0,0,3935.999,0,0,1,0
629,AB,2013,171.5,2262.441,547.798,715.6,8587.368,1843.833,0.062787804,0.767935611,0.169276585
630,AB,2013,60.5,3761.84,48,302.5,21387.946,189.556,0.0140969,0.976677747,0.009225353
631,AB,2013,0,1108,109,0,4575.6,472.4,0,0.907198723,0.092801277
650,AB,2013,254.607,2995.752,359.392,711.167,8610.044,1103.789,0.068813048,0.826932804,0.104254147
678,AB,2013,5539.34,108387.02,5381.157,6826.632,138253.197,6093.353,0.045718501,0.911858842,0.042422657
679,AB,2013,0,13776.771,0,0,30108,0,0,1,0
680,AB,2013,3764.529,61599.66,0,7359.96,105166,0,0.062535723,0.937464277,0
681,AB,2013,2780.317,93680.224,24006.41,2401.177,38185.773,10234.44,0.030250127,0.76984806,0.199901814
683,AB,2013,49835.77,20191,0,30078,7148,0,0.745097493,0.254902507,0
684,AB,2013,546.113,83913.106,30818.103,1059,141628.022,51428.976,0.005187937,0.728978661,0.265833403
686,AB,2013,0,11225.389,0,0,20918.001,0,0,1,0
687,AB,2013,2768.389,9390.911,0,4246.611,14145.489,0,0.229613046,0.770386954,0
688,AB,2013,0,65525.598,0,0,52298.199,0,0,1,0
692,AB,2013,37.85,34266.115,11764.955,157.552,73836.469,36114.57,0.001251153,0.692177659,0.306571187
703,AB,2013,0,64839.87,730.909,0,107636.849,1909.5,0,0.98492204,0.01507796
708,AB,2013,1212.3,54593.993,0,4024.8,120581.65,0,0.029028437,0.970971563,0
727,AB,2013,28104.052,191293.209,137658.942,16652.117,86265.4,46791.38,0.088317386,0.547706638,0.363975976
728,AB,2013,3814.166,191764.617,3740.118,2042.778,47208.339,514.332,0.023513898,0.959405743,0.017080359
729,AB,2013,30811.154,95066.488,0,24405.885,55473.045,0,0.268360998,0.731639002,0
730,AB,2013,42788.909,386595.841,10660.833,28370.352,204898.275,6711.389,0.104642033,0.869811544,0.025546424
731,AB,2013,18534.9,416270.899,0,15935.9,171194.62,0,0.055424967,0.944575033,0
732,AB,2013,0,12613.5,0,0,19245.6,0,0,1,0
737,AB,2013,21956.9,113410.351,14598.65,12433.7,71374.85,9180.25,0.14155149,0.760574709,0.097873801
738,AB,2013,7135.41,121883.79,0,6447.25,31283.17,0,0.081455418,0.918544582,0
739,AB,2013,83957.021,8136,0,95486.93,8675.1,0,0.914340549,0.085659451,0
740,AB,2013,14932.9,143173,0,12013.1,79983.9,0,0.107739654,0.892260346,0
743,AB,2013,2111.4,72589.473,0,678.6,41558.228,0,0.023858858,0.976141142,0
744,AB,2013,0,186278.12,14732.48,0,76900.83,3025.12,0,0.936791421,0.063208579
746,AB,2013,0,145143.85,0,0,86050.05,0,0,1,0
750,AB,2013,0,43856.67,9750.33,0,101760.18,25176.42,0,0.806546729,0.193453271
769,AB,2013,0,87019.55,0,0,78423.95,0,0,1,0
771,AB,2013,13425.111,73737.136,199,9164.75,52825.502,137.8,0.151113566,0.84663343,0.002253004
777,AB,2013,10008.45,2213.1,0,12899.75,3033.6,0,0.813648779,0.186351221,0
779,AB,2013,0,25664.4,0,0,21657.6,0,0,1,0
781,AB,2013,11492.32,54845.857,149806.883,5736.08,14835.755,17315.504,0.067819696,0.274302066,0.657878238
786,AB,2013,0,95352.45,16.7,0,35455.05,18.7,0,0.999729447,0.000270553
787,AB,2013,0,46008.7,0,0,12404.6,0,0,1,0
788,AB,2013,0,49365,14976,0,14362.2,3682.8,0,0.773519773,0.226480227
790,AB,2013,14739.2,41592.101,0,4118.1,9656.9,0,0.268981528,0.731018472,0
791,AB,2013,0,188399,0,0,34674,0,0,1,0
793,AB,2013,44043.353,351032.853,23134.094,19100.043,114349.998,5801.141,0.113269523,0.834825124,0.051905353
797,AB,2013,1718.5,15293,51,1016.4,8511.089,50.5,0.102659527,0.893530483,0.00380999
798,AB,2013,31113.4,297110.85,29028.35,17941.7,141335.34,13006.26,0.092637912,0.827981993,0.079380095
799,AB,2013,0,42129,0,0,64163,0,0,1,0
800,AB,2013,0,69108.3,64130,0,51935.27,46012.24,0,0.523576988,0.476423012
801,AB,2013,0,25056.45,1961.55,0,44490.4,3825.6,0,0.923180105,0.076819895
802,AB,2013,0,53180.95,0,385.74,46985.1,0,0.003836232,0.996163768,0
804,AB,2013,11557.47,31834.28,0,11689.18,24615.52,0,0.291689906,0.708310094,0
805,AB,2013,4180.333,6561.563,3719.105,1757.915,1927.548,1092.538,0.308656759,0.441244873,0.250098368
806,AB,2013,1130.7,50923.98,459.9,2523.2,80331.22,431.55,0.026906371,0.966529222,0.006564406
809,AB,2013,3159.2,90456,0,3756.655,47050.395,0,0.047886354,0.952113646,0
811,AB,2013,4173,4416.126,30625.372,1095,1003.986,6939.514,0.109174564,0.112326948,0.778498488
812,AB,2013,26820.301,19826.38,19706,29164.95,19114.84,16879.95,0.425703143,0.296102982,0.278193875
814,AB,2013,1120.95,9949.63,0,1018.35,8817.68,0,0.102326489,0.897673511,0
815,AB,2013,17688.6,13413.9,0,13316.6,10812.177,0,0.561370326,0.438629674,0
818,AB,2013,0,29492.95,0,0,19364.1,0,0,1,0
821,AB,2013,1681.455,74770.946,720.509,912.778,32751.796,415.866,0.023318246,0.966467455,0.010214299
823,AB,2013,23272.011,116201.489,0,7755.711,33920.789,0,0.171281932,0.828718068,0
828,AB,2013,19001.011,556970.187,0,2871.632,92989.818,0,0.032556684,0.967443316,0
829,AB,2013,23045.25,11319.55,0,4410.25,2181.15,0,0.670362485,0.329637515,0
833,AB,2013,42,18180,12.6,88,5450.2,26.4,0.005462368,0.992898921,0.001638711
836,AB,2013,0,8703,0,0,1963,0,0,1,0
837,AB,2013,0,18097,0,0,11939,0,0,1,0
838,AB,2013,673.7,2857.303,0,958.8,2756.201,0,0.225296591,0.774703409,0
1016,AB,2013,571.5,653.5,0,2643,3487,0,0.437049626,0.562950374,0
1018,AB,2013,188.4,8126.65,161.55,482,25414.25,306.95,0.019331138,0.967159557,0.013509305
9593,AB,2013,0,12302.8,49211.2,0,4701.8,18807.2,0,0.2,0.8
9607,AB,2013,0,0,760,0,0,357,0,0,1
9609,AB,2013,447.933,5814.648,3341.4,1566.55,7034.5,3424.95,0.093133831,0.594043425,0.312822744
9687,AB,2013,6090.262,116420.969,0,6841.666,110793.935,0,0.053850088,0.946149912,0
9787,AB,2013,0,74416.52,0,0,21541.5,0,0,1,0
244,BC,2013,0,14.999,7,0,348.001,52,0,0.860189573,0.139810427
252,BC,2013,0,22,0,0,251,0,0,1,0
581,BC,2013,67.2,2173.08,0,179.6,5754,0,0.030193739,0.969806261,0
583,BC,2013,0,1969.766,389.574,0,9052.999,2508,0,0.791846018,0.208153982
585,BC,2013,686.388,18401.068,1.125,1992.056,61404.944,1,0.032471269,0.967502969,2.58E-05
591,BC,2013,12302.661,63054.514,16898.365,33181.785,140710.655,24336.799,0.156581168,0.701465907,0.141952925
610,BC,2013,0,0,0,0,0.999,0,0,1,0
618,BC,2013,272.942,3717.559,711.758,1253.341,15682.226,4514.432,0.058361423,0.74180153,0.199837047
940,BC,2013,57,20,0,476,82,0,0.839370079,0.160629921,0
943,BC,2013,0,1,0,0,6,0,0,1,0
944,BC,2013,143.518,24.981,0.5,952.164,143.735,4.1,0.863422953,0.13295214,0.003624907
948,BC,2013,0,0,0,0,0,0,0,0,0
950,BC,2013,17.953,513.515,0,220.655,1784.347,0,0.094070894,0.905929106,0
955,BC,2013,21.928,10.571,38.4,272.542,93.257,506.2,0.312303134,0.110115834,0.577581032
